T,X,Y,Z
1629628272,476,12184,9126
1629628272,482,12192,9104
1629628272,488,12204,9122
1629628272,512,12122,9116
1629628272,488,12136,9102
1629628272,484,12230,9120
1629628272,488,12200,9088
1629628272,448,12154,9112
1629628272,466,12186,9106
1629628272,452,12102,9022
1629628272,528,12158,8992
1629628272,498,12214,9102
1629628272,476,12142,9072
1629628272,414,12338,9122
1629628272,460,12226,9092
1629628273,486,12362,9066
1629628273,520,12312,9052
1629628273,478,12252,9088
1629628273,486,12224,9118
1629628273,480,12228,9012
1629628273,482,12118,9100
1629628273,520,12080,9036
1629628273,458,12266,9142
1629628273,502,12078,9110
1629628273,492,12056,9096
1629628273,466,12262,9224
1629628273,530,12148,9118
1629628273,488,12176,9122
1629628273,422,12258,9156
1629628273,466,11964,9002
1629628273,460,12116,9230
1629628273,486,12154,9154
1629628273,482,12222,9166
1629628273,482,12394,9100
1629628273,488,12364,9116
1629628273,536,12188,9478
1629628273,530,11822,9330
1629628273,484,12162,9092
1629628273,508,12064,9010
1629628273,532,12092,9104
1629628273,474,12074,9088
1629628273,456,11972,9124
1629628273,486,12022,9198
1629628273,482,12028,9230
1629628273,440,12090,9152
1629628273,468,12216,9166
1629628273,518,12186,9086
1629628273,506,12182,9096
1629628273,484,12170,9130
1629628273,452,12150,9126
1629628273,466,12210,9118
1629628273,480,12238,9096
1629628273,486,12170,9076
1629628273,480,12156,9170
1629628273,482,12196,9110
1629628273,486,12190,9116
1629628273,440,12184,9104
1629628273,440,12216,9124
1629628273,502,12226,9098
1629628273,498,12232,9096
1629628273,468,12204,9132
1629628273,488,12172,9122
1629628273,478,12186,9146
1629628274,470,12164,9146
1629628274,484,12212,9116
1629628274,490,12194,9096
1629628274,504,12190,9108
1629628274,504,12172,9070
1629628274,508,12020,9086
1629628274,390,12380,9018
1629628274,450,12602,8612
1629628274,432,12276,8606
1629628274,414,12478,8840
1629628274,512,12566,9010
1629628274,446,12412,8986
1629628274,458,12354,8996
1629628274,454,12186,9130
1629628274,426,12396,9058
1629628274,482,12232,9012
1629628274,486,12376,9124
1629628274,488,12188,9026
1629628274,496,12142,9096
1629628274,460,12238,9042
1629628274,512,12180,9132
1629628274,448,12228,9074
1629628274,484,12206,9102
1629628274,508,12180,9046
1629628274,496,12180,9080
1629628274,522,12264,9184
1629628274,498,12202,9072
1629628274,474,12202,9114
1629628274,494,12206,9110
1629628274,444,12168,9070
1629628274,478,12168,9070
1629628274,478,12196,9146
1629628274,486,12206,9068
1629628274,482,12204,9082
1629628274,518,12180,9080
1629628274,512,12168,9100
1629628274,450,12214,9124
1629628274,478,12182,9130
1629628274,456,12156,9134
1629628274,450,12220,9088
1629628274,472,12212,9148
1629628274,468,12158,9162
1629628274,492,12176,9138
1629628274,512,12204,9116
1629628274,478,12184,9128
1629628274,502,12168,9090
1629628274,454,12182,9098
1629628275,462,12172,9078
1629628275,490,12196,9120
1629628275,470,12156,9090
1629628275,492,12212,9130
1629628275,552,12190,9146
1629628275,494,12178,9088
1629628275,474,12000,9088
1629628275,514,12108,9164
1629628275,430,12174,9210
1629628275,438,12166,9122
1629628275,456,12186,9110
1629628275,458,12222,9116
1629628275,546,12164,9094
1629628275,570,12130,9122
1629628275,528,12204,9120
1629628275,540,12198,9162
1629628275,484,12194,9118
1629628275,496,12214,9148
1629628275,484,12144,9138
1629628275,448,12182,9102
