T,X,Y,Z
1629807839743840851,-230,-4002,7970
1629807839770529145,1710,-4492,12994
1629807839797994189,1732,-3458,14246
1629807839829467399,580,-1896,11934
1629807839856774985,248,-468,11706
1629807839884338320,692,-664,11360
1629807839912977530,1168,-1166,10170
1629807839940345657,1498,-2318,10568
1629807839967471743,1840,-2692,11914
1629807839994440036,1648,-1598,13232
1629807840030944455,524,-1234,14884
1629807840058125416,170,-1266,15692
1629807840085925918,-1212,-878,16926
1629807840116969336,-1586,104,15776
1629807840147938463,-336,-772,13240
1629807840176199340,310,-4486,14588
1629807840204877634,226,-5354,24696
1629807840232395011,-1536,-2516,29494
1629807840259131054,-3924,-440,28438
1629807840287840515,-3382,-552,13414
1629807840317450767,-1178,-3704,8530
1629807840346087060,412,-5806,10918
1629807840373737104,-656,-7146,15244
1629807840403985606,-3038,-5170,18794
1629807840432306400,-4508,-408,18224
1629807840460032943,-4704,650,15096
1629807840489205903,-4024,1448,14472
1629807840516692697,-3460,1690,13236
1629807840546031699,-3262,2324,12390
1629807840575026993,-2764,2464,12684
1629807840602431536,-2784,2214,12376
1629807840630817246,-1918,1436,10808
1629807840658390123,-1540,982,8788
1629807840687475459,-1052,-336,9588
1629807840716063961,-1778,-914,10646
1629807840744514504,-2020,-1364,10766
1629807840772885631,-2782,-1448,11668
1629807840800767883,-2832,-3126,12996
1629807840832050302,-1524,-4860,11832
1629807840860753762,-1000,-6236,12512
1629807840887882222,-5628,-2376,16820
1629807840916084099,-8568,962,21830
1629807840946476393,-6760,1122,18712
1629807840978955312,-6032,2190,19314
1629807841006201730,-5468,2132,19186
1629807841034034066,-3780,1364,17518
1629807841062626942,-838,-1198,16382
1629807841090438652,-180,-2246,12914
1629807841118902946,16,-3930,11968
1629807841148682573,14,-4376,11690
1629807841176107450,-514,-4062,11968
1629807841204105493,-2398,-3632,12320
1629807841232104162,-3146,-2064,14742
1629807841261902455,-4690,-1114,15196
1629807841289724624,-4724,-700,13018
1629807841320341126,-2716,-2024,12026
1629807841350749461,-2118,-1768,10990
1629807841378008046,-1382,-1452,10756
1629807841406275423,-980,-980,10098
1629807841435793966,-494,328,9392
1629807841464160260,706,1798,9824
1629807841492022678,1126,3798,10266
1629807841520451888,62,3576,15144
1629807841547929890,-3200,5470,32767
1629807841575521850,-6372,6826,32767
1629807841602648519,-6154,8338,23036
1629807841631350937,-4902,5114,15454
1629807841658348481,-2400,3380,10222
1629807841685221357,-512,-626,15494
1629807841713678817,164,-680,19650
1629807841741309069,-1234,-228,17742
1629807841769122654,-2024,1512,14494
1629807841796673864,-1534,1162,10708
1629807841828091116,-1392,908,9442
1629807841856445618,-1028,756,8572
1629807841883379037,-928,730,8354
1629807841913270914,-1304,1292,10324
1629807841941554540,-1710,2918,11486
1629807841969856292,-3012,3272,12096
1629807841998359711,-3436,3718,10618
1629807842025815671,-2516,2552,9560
1629807842053356089,-1916,1786,8632
1629807842080861257,-1446,-112,8104
1629807842109447676,-484,-924,8100
1629807842136094052,172,-1594,8650
1629807842163112637,1000,-3790,9574
1629807842192009972,1608,-6246,15850
1629807842218673516,-112,-88,25686
1629807842246297184,-4902,4104,32767
1629807842273752436,-3788,2954,25242
1629807842302343437,1586,580,17734
1629807842332703147,3088,-1432,13352
1629807842360500649,3104,-2480,14922
1629807842388755484,2806,-2750,19138
1629807842416128361,1866,-1122,19490
1629807842443364321,-1188,28,18596
1629807842471935572,-1898,1286,14432
1629807842498599324,-2442,1556,12734
1629807842525631201,-2146,1298,11106
1629807842553280202,-1560,-304,10396
1629807842582456454,-394,-396,9428
1629807842609880122,-192,704,9046
1629807842637628082,-638,2036,9062
1629807842666363167,-976,3044,9240
1629807842694549169,-1404,2912,8772
1629807842722509254,-1514,3102,16076
1629807842750839256,-2346,7376,20134
1629807842781326508,-4140,7292,18492
1629807842809719426,-3436,5708,22408
1629807842839868095,-5512,6470,30920
1629807842869767138,-6234,3026,27130
1629807842899460723,-2922,634,13650
1629807842927822475,-1558,-1854,12572
1629807842958114352,340,-1528,13758
1629807842986968812,48,-350,12424
1629807843014538855,578,-392,10204
1629807843043041315,1054,230,8438
1629807843070554858,274,770,9148
1629807843098064943,-58,1280,10682
1629807843125428070,-254,2476,11072
1629807843153509363,-396,2896,8444
1629807843180981531,-126,2784,7484
1629807843208267741,978,2758,7700
1629807843236639743,1106,2356,10852
1629807843264522327,1170,1258,12100
1629807843291836537,1746,1008,16068
1629807843321896581,1808,632,17824
1629807843351695249,2558,-154,16974
1629807843378770542,2714,-2240,21590
1629807843406330252,-232,-1846,27412
1629807843435038087,-2914,4306,31382
1629807843462629630,-3420,4052,26654
1629807843489839173,-1800,1442,12474
1629807843519070092,-838,-2724,7924
1629807843545834718,1642,-3870,6346
1629807843572662386,2268,-4282,8250
1629807843599678721,584,-2636,10662
1629807843628711598,-632,-1232,11956
1629807843655687474,-1076,1738,11842
1629807843683039059,-2422,3542,10230
1629807843712197228,-2418,4348,8376
1629807843740390854,40,3410,7052
1629807843768712939,1330,2390,8226
1629807843796857857,1386,3580,10160
1629807843826687734,1306,4976,13532
1629807843855748194,1966,5118,14868
1629807843883360737,2168,4910,15092
1629807843913702656,2108,4942,16382
1629807843940776907,1404,5104,22258
1629807843968248159,1034,2936,23430
1629807843996990244,572,1510,23834
1629807844024659162,-364,782,31052
1629807844052307080,-3488,1912,32767
1629807844079994956,-3466,2252,18960
1629807844109750250,-1482,-1208,10806
1629807844138886668,458,-1786,3724
1629807844167082461,2642,-3056,6214
1629807844195989754,2754,-1924,15142
1629807844225018756,552,1244,15146
1629807844252485799,-268,1598,12714
1629807844279955717,-176,1758,9222
1629807844307449969,-1030,2880,8814
1629807844338357178,-1354,3286,7820
1629807844366756847,-960,3026,7014
1629807844394825515,-328,2196,5860
1629807844424831225,320,1202,7136
1629807844452949018,-140,924,10546
1629807844482810644,-372,-14,12270
1629807844511067021,-62,-844,18504
1629807844540741439,212,-1974,19766
1629807844570630774,1074,-2034,16210
1629807844599733526,1372,-4162,18152
1629807844628391194,1232,-4228,27266
1629807844658035904,-208,-592,30094
1629807844685551072,-1938,1720,28588
1629807844712970198,-1762,-470,15110
1629807844741580950,996,-2288,10626
1629807844770833993,1758,-4364,9704
1629807844800688495,2234,-3944,12448
1629807844832657205,598,-1078,15320
1629807844862310748,-902,-338,14226
1629807844890106458,-744,22,11898
1629807844918279834,-578,80,12072
1629807844947635627,-290,96,12614
1629807844974776879,4,160,11764
1629807845002161880,530,366,11440
1629807845030987798,482,1926,11910
1629807845058121883,746,2318,11576
1629807845085194176,1248,2510,9404
1629807845112715469,1744,2714,9432
1629807845141877304,1650,3342,16242
1629807845169480430,996,4410,18562
1629807845196811390,1306,3752,18902
1629807845225243891,742,2844,25932
1629807845253242851,-3064,4116,31424
1629807845280685061,-4632,5172,28604
1629807845307729895,-3126,2316,19864
1629807845341215480,-1766,-932,7404
1629807845369257565,1980,-3832,6642
1629807845396777108,2640,-3812,13126
1629807845425384235,1094,-414,13876
1629807845453203361,-1316,786,12116
1629807845481060321,-1156,682,9084
1629807845510322947,-702,984,8570
1629807845538386157,-670,1368,9588
1629807845566203450,-1202,2668,9366
1629807845593288410,-576,2576,7834
1629807845623308869,356,1496,8182
1629807845651471454,1320,1002,9498
1629807845678467997,1582,-120,11214
1629807845708996957,1154,-4,17000
1629807845736769458,592,656,19366
1629807845764784793,196,24,17932
1629807845793451586,794,-1704,17072
1629807845822249046,-550,-1468,22206
1629807845853054714,-2162,460,30824
1629807845880951299,-2290,3828,26358
1629807845909847509,-724,2310,13214
1629807845937988968,520,-952,8888
1629807845965643553,3134,-2416,7326
1629807845994850596,4260,-4086,9956
1629807846022048847,2930,-2864,13994
1629807846049587015,682,1446,17280
1629807846082672809,-972,2694,15372
1629807846110129268,-1040,3218,11290
1629807846137711686,98,2442,11138
1629807846166345937,942,1548,11212
1629807846194264105,1322,1124,11000
1629807846222253482,1522,1088,11706
1629807846249499400,1544,1968,12420
1629807846278345318,1312,2330,12370
1629807846305606944,1378,2384,12266
1629807846335061862,792,2506,13876
1629807846364850447,508,2522,15770
1629807846391873406,606,2384,16946
1629807846419045408,620,1898,22626
1629807846446567492,28,2606,27460
1629807846475519244,-2246,2732,30264
1629807846503657703,-3088,4446,21646
1629807846531300288,-2014,2986,15026
1629807846559919289,-1114,2130,5274
1629807846586928832,504,-500,6204
1629807846614056125,2836,-1604,10346
1629807846642711918,2502,-228,15526
1629807846669952086,126,1600,14064
1629807846696763129,-112,2134,11882
1629807846723865797,-122,2338,11750
1629807846752500631,-534,2752,10322
1629807846779664674,-634,3322,9488
1629807846806853717,-94,2822,8330
1629807846852695386,1506,1460,9114
1629807846882458471,1908,612,10628
1629807846911925347,2924,-498,16654
1629807846941543140,3584,-1220,20482
1629807846968522683,2630,-1198,19448
1629807846995960893,2598,-3398,18070
1629807847024342686,2932,-4186,18394
1629807847050891395,1026,-2748,22064
1629807847078156230,-270,-240,21022
1629807847105992439,702,-940,12290
1629807847135984482,884,-1258,8228
1629807847162760442,868,-1620,6384
1629807847189787776,1826,-1544,11394
1629807847218466652,1956,-814,15750
1629807847245909320,2598,-1150,14632
1629807847273266238,3518,142,13396
1629807847300668531,3884,848,14052
1629807847330680782,4318,142,17006
1629807847359335450,3936,-574,17350
1629807847386383326,3674,-1054,15868
1629807847415413536,3310,-1864,15192
1629807847442175329,2280,-204,13880
1629807847469351497,3564,-1166,12716
1629807847497761331,3568,-584,11766
1629807847525122291,3814,-406,13054
1629807847552937000,3932,1346,14036
1629807847580630543,3602,1058,14826
1629807847609830711,4006,126,13818
1629807847637884837,4492,-848,16290
1629807847665325672,4670,-544,20488
1629807847694089965,1534,966,21454
1629807847721450758,-296,1600,15798
1629807847748810842,1912,126,11918
1629807847776369885,3160,-942,7668
1629807847804323595,3578,-1656,10104
1629807847833544846,2726,-866,17084
1629807847861909764,1926,330,17452
1629807847890574890,2080,324,15064
1629807847918018058,2500,308,11096
1629807847945702851,3528,304,11128
1629807847973891019,3326,430,13610
1629807848000627728,3316,30,13364
1629807848029132188,4446,-290,12794
1629807848056389481,4818,-28,13130
1629807848084719982,4580,-290,14006
1629807848111874941,4766,-606,13904
1629807848138962609,5000,-1714,14544
1629807848167729027,5764,-2584,15230
1629807848194417445,5782,-2182,15334
1629807848221412404,5824,-3738,15052
1629807848249247280,6206,-5326,15940
1629807848277773781,6014,-2394,18632
1629807848304981949,3048,-1328,16218
1629807848334024867,3964,-2254,14062
1629807848363994285,4148,-2310,12080
1629807848391458703,4096,-2730,9890
1629807848418831037,5572,-3604,12436
1629807848447254038,5598,-4152,13264
1629807848474245664,5370,-3080,12300
1629807848501223415,5694,-2438,12096
1629807848528383333,5952,-3878,12654
1629807848556752501,5920,-3476,12662
1629807848583883711,5342,-3438,12356
1629807848611075753,6518,-3706,12434
1629807848639734171,6782,-3590,11542
1629807848666803672,6156,-2596,11982
1629807848693519132,5610,-1584,13016
1629807848720810841,6364,-1610,11024
1629807848749678092,6948,-2070,13814
1629807848789562427,6714,-704,13292
1629807848829653471,5956,-246,15284
1629807848869966847,7122,-2416,14644
1629807848919736683,4878,-836,23184
1629807848956439601,2958,72,16146
1629807848992508269,4868,-1826,10304
1629807849033968271,5366,-2694,12988
1629807849063056022,5248,-3858,15384
1629807849090655981,4038,-3354,14348
1629807849121229816,4516,-3610,12494
1629807849149708817,5628,-3598,12416
1629807849177476359,5020,-2444,12986
1629807849206109319,4988,-2636,13714
1629807849233793070,4900,-3116,11682
1629807849259835154,5010,-2900,12130
1629807849279716780,5070,-2456,12932
1629807849299605989,5052,-2338,13564
1629807849318855781,4812,-2820,13790
1629807849339504366,4564,-4320,13018
1629807849359110033,4542,-3950,12578
1629807849378554659,4368,-3950,13682
1629807849398296576,3522,-3282,14958
1629807849417441577,2954,-3442,15354
1629807849436594161,2988,-4142,15088
1629807849456600578,2758,-4456,13764
1629807849475921204,2786,-4788,11294
1629807849495598247,2832,-5062,11246
1629807849514919622,2328,-4776,14432
1629807849534095498,1602,-4498,17834
1629807849553920582,834,-4034,19140
1629807849573618458,456,-4770,18696
1629807849593419459,606,-5356,16654
1629807849612504168,1040,-5994,15520
1629807849631669335,1328,-5184,16002
1629807849650810919,598,-4310,16438
1629807849669987170,188,-3780,15392
1629807849689908212,470,-4568,13910
1629807849709103380,994,-5388,12798
1629807849728669422,1342,-6346,12600
1629807849748124965,1272,-5798,12512
1629807849767671299,914,-5176,12076
1629807849787525799,560,-5052,11676
1629807849807014217,732,-4742,11448
1629807849826780634,1182,-4704,11650
1629807849847100135,1796,-4724,11738
1629807849867976678,2042,-4450,11952
1629807849887602928,1924,-4046,12712
1629807849906619762,1794,-3380,14062
1629807849926173013,1694,-2440,15412
1629807849945263639,1350,-1536,15934
1629807849965581390,1478,-1242,15534
1629807849985014182,2090,-1562,13940
1629807850004647641,2642,-1870,12380
1629807850023967017,3446,-2174,11594
1629807850043450768,3752,-1526,12000
1629807850063796018,3302,-504,12520
1629807850083368894,2878,306,12328
1629807850102716270,3006,1170,11598
1629807850122218729,3396,1936,12232
1629807850142110521,4112,1150,16038
1629807850163850647,4300,-52,22008
1629807850183989856,3542,-184,25410
1629807850204295607,2018,1372,25692
1629807850223452732,1144,3280,23212
1629807850242685400,1402,3132,18834
1629807850262491692,2016,1926,15314
1629807850281732484,3402,74,13700
1629807850301681319,4962,-2264,15166
1629807850321282403,6044,-3996,18666
1629807850342319153,5402,-2796,20096
1629807850361930529,3410,-2796,18478
1629807850381453363,2118,-1442,14760
1629807850401711405,1862,-1236,11622
1629807850421416073,1572,-1182,9330
1629807850441521699,1536,-1560,7682
1629807850460606699,1748,-1604,7346
1629807850480286117,2062,-922,8094
1629807850499887784,1944,-922,9812
1629807850519329201,1018,644,10108
1629807850539109494,360,1234,9228
1629807850558616661,468,1234,8782
1629807850577999162,832,1306,9060
1629807850597583954,832,1998,10202
1629807850616810663,706,2464,10870
1629807850636745747,1130,2278,10786
1629807850656298665,1910,1888,10824
1629807850675672832,2444,1424,12034
1629807850695043124,3128,1062,14142
1629807850714468583,3672,502,16184
1629807850734377751,3818,-326,17570
1629807850753673876,4060,-1272,18154
1629807850773480419,4526,-1518,18122
1629807850792902378,4842,-2178,20178
1629807850812391754,4334,-2992,24174
1629807850832409129,3384,-3778,28476
1629807850852744338,2068,-5196,31374
1629807850872358506,920,-4174,30824
1629807850891840840,430,-1534,25674
1629807850911886049,-104,-880,18286
1629807850931810383,-1044,-1412,11730
1629807850952101217,-858,-2522,7824
1629807850972072259,438,-5422,6764
1629807850991454510,2218,-5422,7042
1629807851012040386,3506,-6106,8880
1629807851031716011,3610,-4300,11550
1629807851051210637,1770,-1544,12724
1629807851070638471,-54,940,12430
1629807851090167138,-1220,2094,11144
1629807851110254639,-1350,2192,9402
1629807851129683390,-490,1744,7946
1629807851148941224,548,1744,7572
1629807851168223391,1634,878,7764
1629807851187668725,2462,312,8140
1629807851207609226,2990,128,9100
1629807851227296518,3314,258,11096
1629807851246547685,3528,702,13316
1629807851266032019,3530,952,14656
1629807851285337020,3536,1436,14822
1629807851305077479,3632,1728,14618
1629807851325221771,3886,1926,15270
1629807851346007647,4070,2190,16472
1629807851365564481,4184,2294,18544
1629807851385557982,3860,2168,20566
1629807851405016607,3458,1648,21394
1629807851424152316,3290,1648,22512
1629807851444082359,2474,810,26072
1629807851463379484,1144,46,29952
1629807851483818777,-948,792,31936
1629807851503421361,-2896,1444,29804
1629807851522562153,-3890,1444,22780
1629807851542107529,-3146,480,14618
1629807851561462279,-2252,-1864,8268
1629807851581471113,-588,-4340,5330
1629807851600658822,2182,-5970,5336
1629807851619927198,4248,-6146,8144
1629807851639258990,4034,-4016,12722
1629807851658604158,1774,-1696,14638
1629807851679484367,-50,178,13420
1629807851700451909,-476,1296,10596
1629807851722668701,-154,1608,8294
1629807851741989744,242,2178,7758
1629807851761976911,540,2244,8908
1629807851782799495,588,2232,8920
1629807851802229704,662,1924,7800
1629807851821611413,1094,1064,6858
1629807851842029872,1840,386,6330
1629807851862731540,3276,184,7192
1629807851882123457,3148,184,9116
1629807851901967624,2832,94,10676
1629807851921570792,2866,-1066,11342
1629807851941442209,2864,-2430,12454
1629807851961565876,2594,-2492,14720
1629807851980837544,2494,-2026,17002
1629807852000005794,2514,-1716,15924
1629807852019298045,2984,-3450,14362
1629807852038552795,2984,-5052,16864
1629807852058533046,3308,-4924,21640
1629807852077834213,2474,-2790,26942
1629807852097313381,118,1016,29968
1629807852116608340,-2120,2802,27292
1629807852135956882,-2438,1758,20730
1629807852156058383,-556,-80,14914
1629807852175801216,1226,-1726,10632
1629807852196048884,2594,-3162,8788
1629807852215417134,3732,-3724,9644
1629807852234796093,4338,-3358,13184
1629807852254582844,3948,-2176,15450
1629807852273856553,2624,-374,16234
1629807852293506845,1338,1008,15138
1629807852312704179,540,1402,13098
1629807852332866638,750,1342,11954
1629807852353107722,1302,1014,11954
1629807852372722223,1778,678,11990
1629807852392341182,2060,624,11430
1629807852411765766,2290,550,10984
1629807852431991600,2504,878,11262
1629807852451772267,2504,1572,12538
1629807852470822226,2088,2104,13372
1629807852490379768,1754,2292,13008
1629807852510113144,2106,2260,12396
1629807852529849686,2272,2092,11694
1629807852549091812,2372,1882,11876
1629807852568902521,2552,1862,13776
1629807852589225730,2530,2196,15208
1629807852608426772,2470,1348,15382
1629807852628336023,2886,60,16342
1629807852647782023,3386,78,20598
1629807852667111149,2900,692,26782
1629807852686993858,388,2240,29882
1629807852706586858,-2502,4510,29984
1629807852726485651,-3788,4570,24404
1629807852745506651,-3138,2388,16424
1629807852764949777,-1828,-340,9546
1629807852784132611,-162,-2196,6480
1629807852803812903,2468,-3206,7530
1629807852823020279,4224,-2348,12146
1629807852843454196,3620,-2,16272
1629807852863207197,1388,2010,18044
1629807852883890031,-408,3272,16360
1629807852904003906,-1088,3186,13444
1629807852923238865,-608,2736,11170
1629807852942759699,-82,2270,10200
1629807852962050408,302,2004,9884
1629807852981290284,734,2048,9502
1629807853001369368,896,2038,8946
1629807853021562077,1088,1752,8612
1629807853041256702,1564,1450,8228
1629807853060855619,2046,1208,7672
1629807853080289412,2198,478,7132
1629807853100191204,2374,-758,7862
1629807853119753538,2552,-1072,11040
1629807853138974663,2314,-670,14788
1629807853158308706,1450,-44,17926
1629807853177815165,426,-124,18086
1629807853198527082,28,-450,15956
1629807853217761332,1036,-1712,15338
1629807853237033625,1940,-2810,16168
1629807853256913084,1806,-2878,17192
1629807853276729209,1304,-2118,19236
1629807853296030085,302,182,21512
1629807853315420419,-1052,2238,22266
1629807853335463544,-1442,1336,18224
1629807853355822795,-368,336,11878
1629807853375610587,856,-564,7796
1629807853395048546,1998,-1920,8050
1629807853414925463,2882,-2340,11318
1629807853434837339,2980,-1190,14720
1629807853454560548,1972,-88,18744
1629807853474294048,1202,284,20820
1629807853493674716,936,484,17936
1629807853512824633,1288,170,14186
1629807853532324092,2014,462,12782
1629807853552188342,2322,930,13256
1629807853573471135,2130,892,14124
1629807853593938969,2510,436,13880
1629807853613330219,2744,-160,13602
1629807853632496095,2796,-444,14094
1629807853652344970,2576,-374,15180
1629807853671897263,2140,330,15450
1629807853691416222,1908,1044,15208
1629807853710553097,2190,1218,14356
1629807853730032014,2190,1108,13530
1629807853750770515,2270,1162,13558
1629807853769915266,1726,1238,15162
1629807853788978308,1726,1634,16772
1629807853808183183,922,2056,17648
1629807853827857101,514,2362,16024
1629807853848729601,1886,1558,13350
1629807853868040852,1886,1228,13452
1629807853887335561,1276,1314,18898
1629807853906811311,736,2058,24242
1629807853926513479,-412,2472,25362
1629807853946121437,-1674,1224,21140
1629807853965991813,-802,-552,15362
1629807853985995522,1492,-1486,12860
1629807854005949273,1664,-1792,14408
1629807854025521856,972,-958,16690
1629807854046361399,398,-250,17796
1629807854065502774,-24,560,16400
1629807854084807275,306,868,13178
1629807854104088859,1244,498,10888
1629807854123262859,2146,-60,10290
1629807854143441151,2316,-14,10458
1629807854163220277,2028,652,10800
1629807854183087319,1904,1152,11410
1629807854202164820,1904,1462,11834
1629807854222105404,2724,1428,12346
1629807854241353529,3500,380,12944
1629807854261181780,3500,-316,12320
1629807854280655530,4454,-236,10780
1629807854300087156,4720,264,10574
1629807854319488990,4824,590,11712
1629807854339435907,4956,664,12654
1629807854359887158,5304,400,12682
1629807854379932325,5612,-20,12068
1629807854399371617,6134,-484,11054
1629807854420203409,5920,218,10570
1629807854440018410,5252,1158,11668
1629807854459286535,4744,1232,13266
1629807854478962786,4678,420,13992
1629807854498567620,5442,-1432,14578
1629807854519938620,6090,-3272,15910
1629807854539873371,6150,-3866,16882
1629807854559402413,6310,-3118,16182
1629807854578749789,6252,-2626,12914
1629807854598319539,6172,-2798,11912
1629807854617846040,5836,-3980,14308
1629807854637381124,4648,-3512,16928
1629807854656910291,3364,-2378,17944
1629807854676075875,2796,-1112,16732
1629807854695865417,2868,-362,14628
1629807854715300792,3128,-648,13626
1629807854734308751,3422,-1276,13078
1629807854753906544,3156,-1494,11536
1629807854773332461,2598,-1652,10736
1629807854793295920,2624,-3358,11602
1629807854812735128,3278,-3952,14100
1629807854831968671,2996,-3264,16864
1629807854852351880,1820,-1784,17600
1629807854872347338,1148,-1010,16122
1629807854892471131,1716,-954,14092
1629807854911873298,2734,-1314,12718
1629807854931275840,3194,-2078,12676
1629807854950583549,3326,-2482,12540
1629807854969974800,3340,-2712,12316
1629807854989751383,3430,-2662,12194
1629807855009236884,3226,-2176,13100
1629807855028494759,2680,-1434,13942
1629807855047809760,2680,-914,14662
1629807855066984010,2278,-768,14838
1629807855087028219,2240,-818,14550
1629807855107507262,2350,-858,14650
1629807855126775720,2852,-822,15334
1629807855146149221,2852,-740,15194
1629807855165295013,3100,-1214,14144
1629807855185078139,2960,-2096,14270
1629807855204384264,2632,-2186,17430
1629807855223368681,2618,-1350,20330
1629807855242860307,1570,502,20308
1629807855262715516,332,684,18398
1629807855281966724,-304,536,15130
1629807855301761392,808,152,12526
1629807855321231184,1912,-634,11384
1629807855340968934,2394,-846,11918
1629807855361385852,2490,-358,13102
1629807855380652685,1960,324,14556
1629807855399924144,1372,322,15238
1629807855420406436,1104,-66,14756
1629807855440051812,1312,256,14382
1629807855459850271,1382,976,14018
1629807855480689563,652,1456,13746
1629807855499732314,652,1516,14030
1629807855518906981,760,1534,14300
1629807855538911940,872,1462,14026
1629807855558965357,1216,940,13126
1629807855578564149,2022,74,12346
1629807855597910441,2650,-208,13666
1629807855617398317,2672,326,16188
1629807855636690275,2362,448,17032
1629807855656202068,2198,-174,16064
1629807855675776818,2712,-500,14856
1629807855695666319,3322,-592,13806
1629807855715703611,3542,-344,13264
1629807855735095403,3672,-136,13816
1629807855754570904,3698,-48,14518
1629807855774677071,3380,-350,14082
1629807855794770655,3562,-580,13402
1629807855814223113,3980,-704,13198
1629807855835103197,4126,-568,13344
1629807855855253906,4182,-596,13678
1629807855874419740,3998,-500,14290
1629807855894445032,3990,-586,14348
1629807855914615033,4212,-838,13956
1629807855935780325,4120,-788,13706
1629807855954847117,3898,-536,13638
1629807855974230118,3792,-140,13296
1629807855994494535,3688,-2,13512
1629807856013703494,3786,-248,14182
1629807856033555244,3922,-364,14592
1629807856052817495,4260,-330,14634
1629807856072257037,4412,400,13798
